signal_date,execution_date,selected,selected_count
2016-12-30,2017-01-03,"511880,510050,510900,510180,159005",5
2017-01-06,2017-01-09,"511880,510050,510900,510180,159920",5
2017-01-13,2017-01-16,"511880,510050,510900,159920,510180",5
2017-01-20,2017-01-23,"511880,510050,510900,159920,510180",5
2017-01-26,2017-02-03,"511880,510050,510900,510180,159920",5
2017-02-03,2017-02-06,"511880,159920,510050,510900,510180",5
2017-02-10,2017-02-13,"511880,510900,159920,510050,510180",5
2017-02-17,2017-02-20,"511880,159920,510900,510050,510180",5
2017-02-24,2017-02-27,"511880,159920,510900,510050,510180",5
2017-03-03,2017-03-06,"511880,159920,510900,159937,518800",5
2017-03-10,2017-03-13,"511880,159920,510880,510900,510180",5
2017-03-17,2017-03-20,"511880,159920,510900,510880,510180",5
2017-03-24,2017-03-27,"511880,159920,510880,510900,159919",5
2017-03-31,2017-04-05,"511880,510880,159920,510180,510900",5
2017-04-07,2017-04-10,"511880,510880,159920,518800,159937",5
2017-04-14,2017-04-17,"511880,510880,518800,518880,159919",5
2017-04-21,2017-04-24,"511880,159920,510880,159937,518800",5
2017-04-28,2017-05-02,"511880,159920,159937,159934,510900",5
2017-05-05,2017-05-08,"511880,159920,518880,518800,159005",5
2017-05-12,2017-05-15,"511880,159920,510900,510880,159937",5
2017-05-19,2017-05-22,"511880,159920,159937,518880,510900",5
2017-05-26,2017-05-31,"511880,159920,510880,510050,510900",5
2017-06-02,2017-06-05,"511880,159920,510880,510900,510050",5
2017-06-09,2017-06-12,"511880,159920,510880,510050,510180",5
2017-06-16,2017-06-19,"511880,159920,510880,159919,510050",5
2017-06-23,2017-06-26,"511880,159920,510880,510050,159919",5
2017-06-30,2017-07-03,"511880,159920,510880,159919,510050",5
2017-07-07,2017-07-10,"511880,510880,159920,510050,510180",5
2017-07-14,2017-07-17,"511880,510880,510180,510050,159920",5
2017-07-21,2017-07-24,"511880,510880,510050,510180,159920",5
2017-07-28,2017-07-31,"511880,510880,159920,510050,510180",5
2017-08-04,2017-08-07,"511880,510880,159920,510180,510330",5
2017-08-11,2017-08-14,"511880,510880,510050,510180,159920",5
2017-08-18,2017-08-21,"511880,510330,510880,510180,159902",5
2017-08-25,2017-08-28,"511880,510330,159919,510880,159902",5
2017-09-01,2017-09-04,"511880,510330,510050,510880,159920",5
2017-09-08,2017-09-11,"511880,510330,510880,159919,159902",5
2017-09-15,2017-09-18,"511880,510330,159902,159919,510880",5
2017-09-22,2017-09-25,"511880,510180,510880,510330,159902",5
2017-09-29,2017-10-09,"511880,510180,510300,510880,512880",5
2017-10-13,2017-10-16,"511880,510300,510330,510880,159902",5
2017-10-20,2017-10-23,"511880,510180,510300,510880,159902",5
2017-10-27,2017-10-30,"511880,510300,510180,510880,159902",5
2017-11-03,2017-11-06,"511880,510300,159919,159902,510880",5
2017-11-10,2017-11-13,"511880,159919,510180,159902,510880",5
2017-11-17,2017-11-20,"511880,159919,510330,510880,159920",5
2017-11-24,2017-11-27,"511880,159920,510050,510330,510880",5
2017-12-01,2017-12-04,"511880,159920,510050,510330,510880",5
2017-12-08,2017-12-11,"511880,159920,510050,510330,510900",5
2017-12-15,2017-12-18,"511880,159920,510050,510330,510900",5
2017-12-22,2017-12-25,"511880,510050,510330,159920,510900",5
2017-12-29,2018-01-02,"511880,159920,159919,510050,510900",5
2018-01-05,2018-01-08,"511880,159905,159920,159919,510050",5
2018-01-12,2018-01-15,"511880,159905,159920,159919,159901",5
2018-01-19,2018-01-22,"159920,159919,510050,511880,159905",5
2018-01-26,2018-01-29,"510050,159919,510880,511880,159920",5
2018-02-02,2018-02-05,"511880,510050,510880,159920,159919",5
2018-02-09,2018-02-12,"511880,511600",2
2018-02-14,2018-02-22,"511880,511600,159905,159920,510880",5
2018-02-23,2018-02-26,"511880,159905,510880,510050,510900",5
2018-03-02,2018-03-05,"511880,159905,510880,513050,159920",5
2018-03-09,2018-03-12,"511880,159905,513050,159901,159920",5
2018-03-16,2018-03-19,"511880,510880,513050,159905,159920",5
2018-03-23,2018-03-26,"511880,518880,159934,511600",4
2018-03-30,2018-04-02,"511880,159915,159949,512660",4
2018-04-04,2018-04-09,"511880,511600,159915,159949",4
2018-04-13,2018-04-16,"511880,511600,159915",3
2018-04-20,2018-04-23,"511880,512660,518880",3
2018-04-27,2018-05-02,"511880,511600,159915",3
2018-05-04,2018-05-07,"511880,159005,159915",3
2018-05-11,2018-05-14,"511880,159915,511600,159949,159920",5
2018-05-18,2018-05-21,"511880,159920,159915,159005",4
2018-05-25,2018-05-28,"511880,159938,159915",3
2018-06-01,2018-06-04,"511880,159938,159920",3
2018-06-08,2018-06-11,"511880,159938,159920",3
2018-06-15,2018-06-19,"511880,159938",2
2018-06-22,2018-06-25,"511880,513050",2
2018-06-29,2018-07-02,"511880,511600",2
2018-07-06,2018-07-09,"511880,511600",2
2018-07-13,2018-07-16,"511880,159938",2
2018-07-20,2018-07-23,"511880,511600",2
2018-07-27,2018-07-30,"511880,513050,159920",3
2018-08-03,2018-08-06,"511880,513100,511600",3
2018-08-10,2018-08-13,"511880,513100,511600,159920",4
2018-08-17,2018-08-20,"511880,513100,511600",3
2018-08-24,2018-08-27,"511880,513100,511600",3
2018-08-31,2018-09-03,"511880,513100,511600",3
2018-09-07,2018-09-10,"511880,513100",2
2018-09-14,2018-09-17,"511880,513100,511600",3
2018-09-21,2018-09-25,"511880,513100,512800,510900,510050",5
2018-09-28,2018-10-08,"511880,513500,513100,512800,510050",5
2018-10-12,2018-10-15,"511880,513500,513100,518880,518800",5
2018-10-19,2018-10-22,"511880,518880,159937,513500,513100",5
2018-10-26,2018-10-29,"511880,518880,159934,512800",4
2018-11-02,2018-11-05,"511880,518880,159937,512800,513500",5
2018-11-09,2018-11-12,"511880,159937,518880,513500,511600",5
2018-11-16,2018-11-19,"511880,518880,159934,512000,510900",5
2018-11-23,2018-11-26,"511880,518880,518800,511600",4
2018-11-30,2018-12-03,"511880,518880,159937,512000,510900",5
2018-12-07,2018-12-10,"511880,518880,159937,512800",4
2018-12-14,2018-12-17,"511880,159937,518880,512880",4
2018-12-21,2018-12-24,"511880,518880,159937,159005",4
2018-12-28,2019-01-02,"511880,159934,159937,511600",4
2019-01-04,2019-01-07,"511880,159937,159934,512000",4
2019-01-11,2019-01-14,"511880,159934,518880,512000",4
2019-01-18,2019-01-21,"511880,159937,159934,512000,159920",5
2019-01-25,2019-01-28,"511880,159934,159937,159920,510900",5
2019-02-01,2019-02-11,"511880,518880,518800,511600,159920",5
2019-02-15,2019-02-18,"511880,518800,159937,512000,159920",5
2019-02-22,2019-02-25,"511880,159937,518800,512000,159920",5
2019-03-01,2019-03-04,"511880,159937,518800,512880,510880",5
2019-03-08,2019-03-11,"511880,159952,159915,512000,159934",5
2019-03-15,2019-03-18,"511880,159920,159901,512880,510360",5
2019-03-22,2019-03-25,"511880,510510,159922,159902,513100",5
2019-03-29,2019-04-01,"511880,159928,159901,510310,513500",5
2019-04-04,2019-04-08,"511880,159905,159928,159901,510310",5
2019-04-12,2019-04-15,"511880,159905,512100,510510,159939",5
2019-04-19,2019-04-22,"511880,159905,512100,159901,159928",5
2019-04-26,2019-04-29,"511880,513100,159928,513500,159905",5
2019-04-30,2019-05-06,"511880,513100,159928,159905,513500",5
2019-05-10,2019-05-13,"511880,159928,513100,159905,513500",5
2019-05-17,2019-05-20,"511880,159928,513100,513500,159905",5
2019-05-24,2019-05-27,"511880,159928,513500,513100,159937",5
2019-05-31,2019-06-03,"511880,159928,159937,518880,159905",5
2019-06-06,2019-06-10,"511880,518880,159937,159928,513500",5
2019-06-14,2019-06-17,"511880,518800,159937,159928,513500",5
2019-06-21,2019-06-24,"511880,159928,159937,518800,510050",5
2019-06-28,2019-07-01,"511880,159928,513500,159937,518880",5
2019-07-05,2019-07-08,"511880,513500,513100,159928,518880",5
2019-07-12,2019-07-15,"511880,159928,513500,513100,518880",5
2019-07-19,2019-07-22,"511880,159928,513500,159937,518800",5
2019-07-26,2019-07-29,"511880,159937,518880,159928,513500",5
2019-08-02,2019-08-05,"511880,159928,159937,518880,159905",5
2019-08-09,2019-08-12,"511880,518880,159937,513500,513100",5
2019-08-16,2019-08-19,"511880,159928,518880,159937,159905",5
2019-08-23,2019-08-26,"511880,518880,159937,159928,159905",5
2019-08-30,2019-09-02,"511880,159928,518880,518800,159905",5
2019-09-06,2019-09-09,"511880,159928,159905,159901,510330",5
2019-09-12,2019-09-16,"511880,518880,159934,512990,159901",5
2019-09-20,2019-09-23,"511880,513500,518880,159934,159928",5
2019-09-27,2019-09-30,"511880,518880,518800,513500,512010",5
2019-09-30,2019-10-08,"511880,518800,518880,513500,512010",5
2019-10-11,2019-10-14,"511880,159934,518880,512990,510710",5
2019-10-18,2019-10-21,"511880,518880,518800,512010,513500",5
2019-10-25,2019-10-28,"511880,518800,518880,512010,159905",5
2019-11-01,2019-11-04,"511880,518880,159937,512010,159905",5
2019-11-08,2019-11-11,"511880,512010,513500,159901,159949",5
2019-11-15,2019-11-18,"511880,513500,513100,512010,510600",5
2019-11-22,2019-11-25,"511880,513100,513500,512010,510600",5
2019-11-29,2019-12-02,"511880,513100,513500,513050,159901",5
2019-12-06,2019-12-09,"511880,513100,513500,513050,159949",5
2019-12-13,2019-12-16,"511880,513100,513050,159949,513500",5
2019-12-20,2019-12-23,"511880,513050,513100,159901,159905",5
2019-12-27,2019-12-30,"511880,513050,513100,510900,159905",5
2020-01-03,2020-01-06,"511880,513100,513500,513050,159901",5
2020-01-10,2020-01-13,"511880,513100,513050,159949,159901",5
2020-01-17,2020-01-20,"511880,513100,159949,159902,159901",5
2020-01-23,2020-02-03,"511880,513100,159949,512330,512510",5
2020-02-07,2020-02-10,"511880,513100,513500,513050,159949",5
2020-02-14,2020-02-17,"511880,513100,513050,159949,159915",5
2020-02-21,2020-02-24,"511880,512330,159937,518800,159949",5
2020-02-28,2020-03-02,"511880,512330,518880,159949,159937",5
2020-03-06,2020-03-09,"511880,159949,159915,159938,518880",5
2020-03-13,2020-03-16,"511880,159949,159915,512330,518880",5
2020-03-20,2020-03-23,"511880,159949,159915,159938",4
2020-03-27,2020-03-30,"511880,159938,159949,518800,518880",5
2020-04-03,2020-04-07,"511880,159938,159949,159937,518800",5
2020-04-10,2020-04-13,"511880,159938,159949,159915,159937",5
2020-04-17,2020-04-20,"511880,159938,159949,518880,518800",5
2020-04-24,2020-04-27,"511880,159937,518880,159938,159949",5
2020-04-30,2020-05-06,"511880,159928,159937,159934,159949",5
2020-05-08,2020-05-11,"511880,159937,518880,159928,159949",5
2020-05-15,2020-05-18,"511880,159937,518880,159949,159938",5
2020-05-22,2020-05-25,"511880,159937,518800,513050,513100",5
2020-05-29,2020-06-01,"511880,518880,518800,512690,513100",5
2020-06-05,2020-06-08,"511880,512290,159941,513100,159949",5
2020-06-12,2020-06-15,"511880,512290,159941,159949,513100",5
2020-06-19,2020-06-22,"511880,512290,518800,518880,159949",5
2020-06-24,2020-06-29,"511880,159949,159948,512290,518800",5
2020-07-03,2020-07-06,"511880,159915,159949,159902,518800",5
2020-07-10,2020-07-13,"510630,511880,159949,159915,513100",5
2020-07-17,2020-07-20,"511880,512290,518800,159937,159949",5
2020-07-24,2020-07-27,"511880,159937,518800,512290,159949",5
2020-07-31,2020-08-03,"511880,512290,518880,518800,159967",5
2020-08-07,2020-08-10,"511880,518880,518800,512290,159949",5
2020-08-14,2020-08-17,"511880,510630,510800,512510,159966",5
2020-08-21,2020-08-24,"511880,510630,512510,159941,510580",5
2020-08-28,2020-08-31,"511880,510630,159941,512510,510390",5
2020-09-04,2020-09-07,"511880,510150,512510,510580,159966",5
2020-09-11,2020-09-14,"511880,512690,510800,510390,159905",5
2020-09-18,2020-09-21,"511880,512910,510800,510880,512510",5
2020-09-25,2020-09-28,"511880,510150,512510,510390,159905",5
2020-09-30,2020-10-09,"511880,510150,159967,159949,159966",5
2020-10-09,2020-10-12,"511880,510150,159949,513100,159967",5
2020-10-16,2020-10-19,"511880,510150,159905,159941,510800",5
2020-10-23,2020-10-26,"511880,512690,513100,159919,159905",5
2020-10-30,2020-11-02,"511880,512690,513100,159919,159905",5
2020-11-06,2020-11-09,"511880,512690,159905,159919,159901",5
2020-11-13,2020-11-16,"511880,512690,159919,159905,510390",5
2020-11-20,2020-11-23,"511880,159905,512690,159919,510390",5
2020-11-27,2020-11-30,"511880,159905,159919,512910,515650",5
2020-12-04,2020-12-07,"511880,159905,159919,512910,515650",5
2020-12-11,2020-12-14,"511880,512690,159919,515650,159905",5
2020-12-18,2020-12-21,"511880,512690,159905,515650,159967",5
2020-12-25,2020-12-28,"511880,512690,515650,159905,159967",5
2020-12-31,2021-01-04,"511880,512690,515650,159905,159967",5
2021-01-08,2021-01-11,"511880,512690,515650,159905,159919",5
2021-01-15,2021-01-18,"511880,510150,159967,159919,159905",5
2021-01-22,2021-01-25,"511880,159967,512380,159949,159920",5
2021-01-29,2021-02-01,"511880,512690,159967,510100,159980",5
2021-02-05,2021-02-08,"511880,510630,515650,159967,159905",5
2021-02-10,2021-02-18,"511880,510630,515650,159967,159905",5
2021-02-19,2021-02-22,"511880,510100,510630,510800,159905",5
2021-02-26,2021-03-01,"511880,512770,159980,159967,510800",5
2021-03-05,2021-03-08,"511880,515700,513600,159980,515350",5
2021-03-12,2021-03-15,"511880,512730,513600,513500,512400",5
2021-03-19,2021-03-22,"511880,512730,513600,515080,513660",5
2021-03-26,2021-03-29,"511880,513500,159980,512730,513600",5
2021-04-02,2021-04-06,"511880,513500,159980,515080,512730",5
2021-04-09,2021-04-12,"511880,513500,159980,515080,515210",5
2021-04-16,2021-04-19,"511880,513500,159980,515080,515210",5
2021-04-23,2021-04-26,"511880,513500,515080,159980,515210",5
2021-04-30,2021-05-06,"511880,513500,515180,515080,159980",5
2021-05-07,2021-05-10,"511880,513500,515080,515180,159980",5
2021-05-14,2021-05-17,"511880,515080,515180,159982,159980",5
2021-05-21,2021-05-24,"511880,515080,513500,515180,159806",5
2021-05-28,2021-05-31,"511880,515080,515180,159982,159806",5
2021-06-04,2021-06-07,"511880,515080,515700,159967,159982",5
2021-06-11,2021-06-15,"511880,510580,159982,515080,159806",5
2021-06-18,2021-06-21,"511880,513500,159982,515080,159991",5
2021-06-25,2021-06-28,"511880,515080,515180,510580,159968",5
2021-07-02,2021-07-05,"511880,515080,515180,159806,513500",5
2021-07-09,2021-07-12,"511880,515700,159982,515080,159968",5
2021-07-16,2021-07-19,"511880,512580,515080,159982,159968",5
2021-07-23,2021-07-26,"511880,513500,515080,513100,159806",5
2021-07-30,2021-08-02,"511880,513500,159813,513100,159980",5
2021-08-06,2021-08-09,"511880,513500,513100,159806,159982",5
2021-08-13,2021-08-16,"511880,513500,513100,515220,512100",5
2021-08-20,2021-08-23,"511880,513500,159941,515700,159982",5
2021-08-27,2021-08-30,"511880,159941,513100,512580,512400",5
2021-09-03,2021-09-06,"511880,159941,515210,513100,159968",5
2021-09-10,2021-09-13,"511880,515210,159968,512400,159982",5
2021-09-17,2021-09-22,"511880,159806,159941,159968,513500",5
2021-09-24,2021-09-27,"511880,159806,159968,510170,159982",5
2021-09-30,2021-10-08,"511880,512580,510170,159968,159982",5
2021-10-08,2021-10-11,"511880,512580,510170,159980,159982",5
2021-10-15,2021-10-18,"511880,512580,159980,510170,510210",5
2021-10-22,2021-10-25,"511880,512580,510170,510210,159980",5
2021-10-29,2021-11-01,"511880,512580,510210,159982,510170",5
2021-11-05,2021-11-08,"511880,159941,513100,515700,159982",5
2021-11-12,2021-11-15,"511880,513500,512580,159941,159982",5
2021-11-19,2021-11-22,"511880,513300,513500,512580,159982",5
2021-11-26,2021-11-29,"511880,512580,513300,159941,159982",5
2021-12-03,2021-12-06,"511880,512580,159949,159952,513300",5
2021-12-10,2021-12-13,"511880,510630,159952,159949,513500",5
2021-12-17,2021-12-20,"511880,510630,159949,159952,513500",5
2021-12-24,2021-12-27,"511880,510760,159811,513500,159982",5
2021-12-31,2022-01-04,"511880,512810,510760,512510,513500",5
2022-01-07,2022-01-10,"511880,510760,159805,515450,512510",5
2022-01-14,2022-01-17,"511880,159805,159980,510760,513500",5
2022-01-21,2022-01-24,"511880,515080,515180,510760,159980",5
2022-01-28,2022-02-07,"511880,159981,159980,515450",4
2022-02-11,2022-02-14,"511880,515450,159930,159980,515080",5
2022-02-18,2022-02-21,"511880,159980,515220,515450,515080",5
2022-02-25,2022-02-28,"511880,159985,159980,515450,512040",5
2022-03-04,2022-03-07,"511880,159980,159981,515450,159937",5
2022-03-11,2022-03-14,"511880,159985,159980,159937",4
2022-03-18,2022-03-21,"511880,159985,159980,518880",4
2022-03-25,2022-03-28,"511880,159985,159980,159934,510880",5
2022-04-01,2022-04-06,"511880,159985,159980,518880,510880",5
2022-04-08,2022-04-11,"511880,159985,159980,518800,515100",5
2022-04-15,2022-04-18,"511880,518800,159937,159985,510880",5
2022-04-22,2022-04-25,"511880,159985,518800,518880,512890",5
2022-04-29,2022-05-05,"511880,159985,518800,518880,512890",5
2022-05-06,2022-05-09,"511880,159985,518880,518800,512890",5
2022-05-13,2022-05-16,"511880,159985,518800,518880,512890",5
2022-05-20,2022-05-23,"511880,159985,518880,518800,512890",5
2022-05-27,2022-05-30,"511880,159985,518880,159934,512890",5
2022-06-02,2022-06-06,"511880,159985,159937,518880,512890",5
2022-06-10,2022-06-13,"511880,159930,512890,513690,510170",5
2022-06-17,2022-06-20,"511880,515220,512890,510170,515100",5
2022-06-24,2022-06-27,"511880,159861,516110,515100,510170",5
2022-07-01,2022-07-04,"511880,515170,159861,515650,510170",5
2022-07-08,2022-07-11,"511880,159863,159861,159871,512400",5
2022-07-15,2022-07-18,"511880,159863,159861,159967,159881",5
2022-07-22,2022-07-25,"511880,159863,159861,516300,159871",5
2022-07-29,2022-08-01,"511880,159863,516300,159845,159871",5
2022-08-05,2022-08-08,"511880,516180,159861,159845,159871",5
2022-08-12,2022-08-15,"511880,516180,516300,159845,159881",5
2022-08-19,2022-08-22,"511880,516180,159861,159845,513300",5
2022-08-26,2022-08-29,"511880,516670,510500,159861,513300",5
2022-09-02,2022-09-05,"511880,516670,512890,515890,510760",5
2022-09-09,2022-09-13,"511880,512890,159930,515080,510760",5
2022-09-16,2022-09-19,"511880,159985,512890,510880,510760",5
2022-09-23,2022-09-26,"511880,159985,512890,510880",4
2022-09-30,2022-10-10,"511880,159985,510880",3
2022-10-14,2022-10-17,"511880,159985,518880,159937,512890",5
2022-10-21,2022-10-24,"511880,159985,510880",3
2022-10-28,2022-10-31,"511880,159985,159937,159934,513500",5
2022-11-04,2022-11-07,"511880,159985,159980,518800,512510",5
2022-11-11,2022-11-14,"511880,159985,518800,159937,515890",5
2022-11-18,2022-11-21,"511880,159985,518800,159937,513700",5
2022-11-25,2022-11-28,"511880,159985,159937,518800,515100",5
2022-12-02,2022-12-05,"511880,159985,159937,518800,515100",5
2022-12-09,2022-12-12,"511880,159985,159980,159892,159937",5
2022-12-16,2022-12-19,"511880,159985,159937,518880,159892",5
2022-12-23,2022-12-26,"511880,513360,159892,159937,518880",5
2022-12-30,2023-01-03,"159985,511880,159980,159937,159892",5
2023-01-06,2023-01-09,"511880,159985,513060,159892,159980",5
2023-01-13,2023-01-16,"159985,511880,159937,159934,159712",5
2023-01-20,2023-01-30,"159934,518800,511880,159712,513550",5
2023-02-03,2023-02-06,"511880,159985,513550,515450,159980",5
2023-02-10,2023-02-13,"511880,159985,513990,515450,515100",5
2023-02-17,2023-02-20,"511880,159985,515100,515450,515650",5
2023-02-24,2023-02-27,"511880,513360,515100,515650,159708",5
2023-03-03,2023-03-06,"511880,513360,515100,159937,518800",5
2023-03-10,2023-03-13,"511880,518880,518800,159985,515750",5
2023-03-17,2023-03-20,"511880,159934,518800,518680,515450",5
2023-03-24,2023-03-27,"511880,159869,515750,515100,515450",5
2023-03-31,2023-04-03,"511880,516510,515750,515100,515450",5
2023-04-07,2023-04-10,"511880,159869,515750,515100,516300",5
2023-04-14,2023-04-17,"511880,515100,515110,515450,510210",5
2023-04-21,2023-04-24,"511880,515450,515100,517180,513300",5
2023-04-28,2023-05-04,"511880,517180,515100,515450,513300",5
2023-05-05,2023-05-08,"511880,515450,515100,517180,159937",5
2023-05-12,2023-05-15,"511880,513300,159941,515450,517180",5
2023-05-19,2023-05-22,"511880,513300,513100,518800,517180",5
2023-05-26,2023-05-29,"511880,513300,513100,516770,518800",5
2023-06-02,2023-06-05,"511880,159869,513300,159941,518800",5
2023-06-09,2023-06-12,"511880,516770,513300,513100,518880",5
2023-06-16,2023-06-19,"511880,516770,513300,159612,515450",5
2023-06-21,2023-06-26,"511880,513300,159612,516770,515450",5
2023-06-30,2023-07-03,"511880,159612,513500,513030,515450",5
2023-07-07,2023-07-10,"511880,159612,513500,513000,515450",5
2023-07-14,2023-07-17,"511880,513100,159941,513030,515450",5
2023-07-21,2023-07-24,"511880,159941,513100,159937,518880",5
2023-07-28,2023-07-31,"511880,159941,513300,513520,159934",5
2023-08-04,2023-08-07,"511880,159612,159985,159941,515100",5
2023-08-11,2023-08-14,"511880,159985,159612,513500,518880",5
2023-08-18,2023-08-21,"511880,159985,159612,159632,159934",5
2023-08-25,2023-08-28,"511880,159985,159937,518880,513500",5
2023-09-01,2023-09-04,"511880,159985,159937,518880,513500",5
2023-09-08,2023-09-11,"511880,159937,518880,518680,513500",5
2023-09-15,2023-09-18,"511880,159937,159934,159985,513500",5
2023-09-22,2023-09-25,"511880,159985,159937,518800,515300",5
2023-09-28,2023-10-09,"511880,159985,515300,515890,159941",5
2023-10-13,2023-10-16,"511880,159632,513100,159985,515300",5
2023-10-20,2023-10-23,"511880,159985,518800,159937,159632",5
2023-10-27,2023-10-30,"511880,159985,159937,518800,513120",5
2023-11-03,2023-11-06,"511880,159985,518880,159937,159632",5
2023-11-10,2023-11-13,"511880,159985,159934,159937,159632",5
2023-11-17,2023-11-20,"511880,518680,159937,518800,159632",5
2023-11-24,2023-11-27,"511880,515220,512040,159632,513100",5
2023-12-01,2023-12-04,"511880,515220,159937,518800,512040",5
2023-12-08,2023-12-11,"511880,513360,159632,159937,518800",5
2023-12-15,2023-12-18,"511880,513100,159632,513030,159937",5
2023-12-22,2023-12-25,"511880,159632,513100,513030,159937",5
2023-12-29,2024-01-02,"511880,159632,513100,513030,518880",5
2024-01-05,2024-01-08,"511880,518880,518680,159934,513500",5
2024-01-12,2024-01-15,"511880,159612,159632,518880,518680",5
2024-01-19,2024-01-22,"511880,159612,513500,159866,159937",5
2024-01-26,2024-01-29,"511880,513500,159632,159930,518800",5
2024-02-02,2024-02-05,"511880,513500,159632,159937,518800",5
2024-02-08,2024-02-19,"511880,513500,159632,518680,159934",5
2024-02-23,2024-02-26,"511880,513500,159632,513880,518880",5
2024-03-01,2024-03-04,"511880,513800,513500,159632,518880",5
2024-03-08,2024-03-11,"511880,159612,513800,513500,515450",5
2024-03-15,2024-03-18,"511880,159612,513500,159937,518800",5
2024-03-22,2024-03-25,"511880,159612,513500,159866,159937",5
2024-03-29,2024-04-01,"511880,159612,159655,513520,518880",5
2024-04-03,2024-04-08,"511880,513300,159612,513520,518800",5
2024-04-12,2024-04-15,"511880,159612,513300,515450,518880",5
2024-04-19,2024-04-22,"511880,510880,515450,159930,518800",5
2024-04-26,2024-04-29,"511880,515300,159719,513530,515450",5
2024-04-30,2024-05-06,"511880,515300,512730,513650,513530",5
2024-05-10,2024-05-13,"511880,159691,513530,159606,512040",5
2024-05-17,2024-05-20,"511880,512730,159691,513650,159937",5
2024-05-24,2024-05-27,"511880,159980,159937,518600,515300",5
2024-05-31,2024-06-03,"511880,512890,517090,515300,159937",5
2024-06-07,2024-06-11,"511880,515300,159660,513650,517180",5
2024-06-14,2024-06-17,"511880,513650,513110,515300,159719",5
2024-06-21,2024-06-24,"511880,513650,513110,518680,515300",5
2024-06-28,2024-07-01,"511880,159655,159612,515300,159719",5
2024-07-05,2024-07-08,"511880,159612,159655,159719,159980",5
2024-07-12,2024-07-15,"511880,513650,513500,515300,516310",5
2024-07-19,2024-07-22,"511880,515300,513650,513500,515290",5
2024-07-26,2024-07-29,"511880,515300,513290,159669,513500",5
2024-08-02,2024-08-05,"511880,159937,159934,516310,515300",5
2024-08-09,2024-08-12,"511880,159625,159937,159934,515300",5
2024-08-16,2024-08-19,"511880,518800,159937,518600,513500",5
2024-08-23,2024-08-26,"511880,516310,518800,159934,513290",5
2024-08-30,2024-09-02,"511880,518800,159937,518600,513950",5
2024-09-06,2024-09-09,"511880,518600,518800,159934,513290",5
2024-09-13,2024-09-18,"511880,159934,518800,518600,513290",5
2024-09-20,2024-09-23,"511880,159934,518600,518800,513290",5
2024-09-27,2024-09-30,"511880,518600,159934,159937,513120",5
2024-09-30,2024-10-08,"511880,159934,518800,518600,513120",5
2024-10-11,2024-10-14,"511880,513090,159934,518800,159636",5
2024-10-18,2024-10-21,"159851,159934,518850,513090,159636",5
2024-10-25,2024-10-28,"518850,159934,518600,159851,513650",5
2024-11-01,2024-11-04,"518800,518880,518600,511880,159636",5
2024-11-08,2024-11-11,"513090,159851,159636,512510,513020",5
2024-11-15,2024-11-18,"511880,516100,159751,588290,588200",5
2024-11-22,2024-11-25,"511880,516860,588200,588290,159636",5
2024-11-29,2024-12-02,"511880,516100,588200,588290,159636",5
2024-12-06,2024-12-09,"511880,516100,513300,513390,159536",5
2024-12-13,2024-12-16,"511880,516100,513500,588200,588290",5
2024-12-20,2024-12-23,"511880,516100,588200,588290,515300",5
2024-12-27,2024-12-30,"511880,588150,588460,516860,159655",5
2025-01-03,2025-01-06,"511880,159612,513730,159937,518660",5
2025-01-10,2025-01-13,"511880,518680,518850,159937,588200",5
2025-01-17,2025-01-20,"511880,159937,518680,518850,513500",5
2025-01-24,2025-01-27,"511880,518680,518850,159934,513650",5
2025-01-27,2025-02-05,"511880,518800,518680,518850,513500",5
2025-02-07,2025-02-10,"511880,159519,513500,518660,518850",5
2025-02-14,2025-02-17,"511880,159519,159636,518660,518850",5
2025-02-21,2025-02-24,"511880,159636,159519,159747,561950",5
2025-02-28,2025-03-03,"511880,513860,513020,159747,588020",5
2025-03-07,2025-03-10,"511880,159636,513020,518800,518850",5
2025-03-14,2025-03-17,"511880,518890,518800,518880,159519",5
2025-03-21,2025-03-24,"511880,518890,518850,518800,513020",5
2025-03-28,2025-03-31,"511880,518850,518680,518800,513020",5
2025-04-03,2025-04-07,"511880,518890,518850,159937,513020",5
2025-04-11,2025-04-14,"511880,518880,518890,518850,159636",5
2025-04-18,2025-04-21,"511880,518890,518880,518850,513020",5
2025-04-25,2025-04-28,"511880,518680,159937,518800,159567",5
2025-04-30,2025-05-06,"511880,518680,159937,518800,588290",5
2025-05-09,2025-05-12,"511880,513190,159545,512820,518800",5
2025-05-16,2025-05-19,"511880,513950,159545,516310,515450",5
2025-05-23,2025-05-26,"511880,517900,159545,513690,515450",5
2025-05-30,2025-06-03,"511880,159545,513950,517900,159937",5
2025-06-06,2025-06-09,"511880,517900,159545,513950,159937",5
2025-06-13,2025-06-16,"511880,159545,513950,517900,518660",5
2025-06-20,2025-06-23,"511880,159830,518660,518850,513950",5
2025-06-27,2025-06-30,"511880,517900,513950,518850,159545",5
2025-07-04,2025-07-07,"511880,517900,513870,513390,563020",5
2025-07-11,2025-07-14,"511880,562060,510980,159545,517900",5
2025-07-18,2025-07-21,"159892,159615,517380,511880,510210",5
2025-07-25,2025-07-28,"513630,513950,510210,513090,510760",5
2025-08-01,2025-08-04,"511880,159570,159303,562660,159622",5
2025-08-08,2025-08-11,"511880,562660,159570,159567,513090",5
2025-08-15,2025-08-18,"511880,159570,513090,159567,562660",5
2025-08-22,2025-08-25,"511880,513090,562660,159680,513750",5
